Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
199910,  -0.30,  -4.72,  -2.44,  -3.15,  -0.05,   0.75,   0.18,   0.45,  -1.76,   0.72,   0.29,   0.61,  -0.20,  -0.05,   5.15,   4.56,   2.92,   3.93,   4.60,   9.50,   6.54,   6.99,   5.37,   7.87,   9.46
199911,  15.88,   7.82,   7.36,   7.19,  13.31,   8.77,   9.05,   4.65,   8.46,  15.57,   6.26,   4.32,   4.94,   3.94,  14.12,   4.86,   3.84,   3.55,   2.48,   8.40,   9.75,   5.71,   4.98,   4.57,   0.76
199912,   4.29,   2.18,  -0.04,   4.09,  18.62,   7.49,   2.70,   1.57,   4.02,  20.82,   6.41,  -0.09,   3.01,   7.71,  20.60,   3.69,   1.19,   4.79,  10.42,  16.05,  -0.93,   2.92,   6.19,   5.58,  16.88
200001,   8.24,   2.91,   4.52,   7.24,  11.89,  -1.16,  -3.68,  -0.55,  -2.83,   2.18,  -0.64,  -2.39,  -3.40,  -5.46,  -1.01,  -5.74,  -4.01,  -2.48,  -3.00,  -5.02,   1.32,  -4.85,  -4.22,  -1.87,  -8.31
200002,   6.75,   6.42,   3.79,   6.16,  26.62,   5.01,   4.38,  11.02,   8.37,  31.54,   7.56,   1.00,   3.29,   7.48,  26.26,   5.14,   3.52,   1.33,   6.31,  22.66,  -0.34,   0.70,  -3.91,  -1.05,  10.84
200003,  -1.47,   0.88,   1.38,  -0.20,  -2.91,   6.53,   4.94,   1.64,   0.95,  -7.57,   7.88,  10.39,  12.43,   5.58,  -6.70,  12.93,  12.27,   9.15,   9.39, -12.18,  12.46,  10.64,   8.66,  10.95,  -0.82
200004, -12.85,  -6.69,  -7.01, -12.15, -17.86, -14.89,  -2.52,  -4.88,  -6.47,  -9.89, -21.06,  -4.41,  -5.03,  -6.19,  -8.76, -17.95,  -1.96,  -0.76,  -1.90,  -5.88, -11.06,  -2.42,  -0.63,  -7.33,  -4.85
200005, -14.68,  -3.26,  -2.60,  -1.95,  -3.11, -12.72,  -4.40,  -2.15,   0.37,  -3.43, -10.95,  -3.48,  -0.98,  -0.46,  -1.85,  -8.97,   0.25,   1.74,   0.21,  -4.04, -12.59,  -1.22,  -1.68,   2.04,  -1.32
200006,  13.96,   5.27,   4.99,   1.51,   3.85,  29.85,   9.44,   7.66,   5.83,  12.62,  21.84,   4.13,   4.95,   4.72,   9.81,  19.06,   2.87,   0.60,   0.31,   1.93,  11.86,   8.00,   3.30,  -0.08,  -3.66
200007,   1.56,   0.70,   0.45,  -0.21,  -6.14,  -0.27,   1.97,  -0.60,   1.36,  -8.17,   0.46,   2.03,  -1.13,   2.13,  -8.48,   3.14,   0.76,  -2.38,  -1.39,  -7.52,   1.92,   0.91,   0.09,  -3.71,  -3.86
200008,   8.83,   5.77,   4.07,   4.30,   4.67,   8.20,   6.24,   2.52,   6.24,   8.06,  12.07,   8.37,   4.92,   6.06,   5.84,  12.39,  10.07,   9.52,   5.53,   7.34,   9.31,   6.69,   4.68,   7.86,   9.81
200009,  -7.70,  -2.28,  -1.46,  -3.17,  -5.84,  -7.49,  -5.18,  -0.30,  -4.76,  -4.35,  -8.21,  -3.19,  -1.71,  -4.53,  -2.72,  -9.70,  -4.40,  -2.03,  -1.23,  -6.66,  -0.76,  -2.90,  -1.49,  -8.60,  -6.75
200010, -11.57,  -9.06,  -4.59,  -4.10,  -9.21, -12.92,  -3.63,  -4.69,  -5.51,  -5.98, -10.72,  -0.62,  -5.37,  -4.16,  -6.48,  -6.39,  -0.37,  -2.26,   1.60,  -2.63,  -4.44,  -4.36,  -3.63,   2.50,   0.29
200011, -20.55,  -9.37,  -6.78,  -6.96, -12.56, -24.84, -12.27,  -5.10,  -6.78,  -8.30, -26.24,  -8.38,  -5.90,  -8.39,  -6.15, -28.24, -10.12,  -0.94,  -5.50,  -8.11, -21.86, -12.98,  -7.31,  -4.72,  -3.97
200012,  -7.25,  -1.25,  -0.65,   2.54,   0.38,   0.18,   7.52,   9.05,   9.64,   6.35,   7.21,   8.68,  11.04,  12.60,   9.72,   4.27,   9.81,   9.77,  11.85,   6.66,  -3.20,  -0.55,   1.43,   4.34,   4.37
200101,  43.89,  15.16,  16.18,  11.44,  11.74,  26.40,  13.21,  11.60,   9.84,   3.49,  22.95,   7.51,   4.10,   5.48,   1.60,  23.05,   6.15,   0.67,  -3.64,  -0.75,  18.01,  -1.33,  -4.75,  -0.44,   0.18
200102,  -9.00,  -1.14,  -1.79,  -2.35, -16.11,  -8.48,  -5.02,  -3.43,  -6.86, -18.79,  -6.74,  -4.42,  -4.81,  -9.02, -18.26,  -2.67,  -2.55,  -2.37, -13.20, -21.45,  -1.99,  -6.66, -10.74, -15.62, -17.84
200103, -13.88,  -4.98,  -0.30,   1.80,  -2.55, -13.00,  -5.79,  -1.13,  -3.01,  -1.65, -15.10,  -3.77,  -2.16,  -2.97,  -1.38, -16.60,  -5.08,  -4.91,  -5.47,  -4.47, -10.91,  -4.13,  -5.85,  -5.18,  -2.04
200104,  12.17,   6.71,   5.97,   2.64,   1.29,  17.76,  12.54,   7.34,   5.68,   5.50,  21.50,   9.24,   8.72,   6.56,   5.83,  20.70,  13.39,   7.16,   8.51,   8.18,  14.22,   9.49,   4.84,   4.98,   3.21
200105,  10.05,  10.97,  10.54,  11.00,   9.63,   6.24,   5.97,   5.56,   4.80,   5.55,   5.37,   4.09,   1.39,   5.24,   0.53,   2.65,   4.19,   4.06,   2.25,  -0.90,   3.60,   1.86,   0.61,   1.08,  -2.43
200106,  -0.43,   5.82,   4.06,   2.35,   3.92,   6.15,   6.30,   7.16,   4.87,   6.54,   3.36,   2.46,   1.62,  -0.98,   1.43,  -2.57,   1.45,   0.14,  -3.00,  -0.13,  -1.37,  -3.36,  -1.05,  -3.29,  -2.30
200107,  -5.06,  -2.18,   0.54,  -1.50,  -4.23,  -9.63,  -2.76,  -6.46,  -3.02,  -7.95,  -7.01,  -2.39,  -3.74,  -4.15,  -5.62,  -3.90,  -0.28,  -2.47,  -0.33,  -4.29,  -0.68,   2.60,  -4.64,  -1.47,  -5.75
200108,  -6.80,  -4.39,  -1.86,   0.35,  -2.40,  -9.08,  -2.16,  -1.22,  -2.46,  -5.12,  -9.53,  -1.58,  -2.31,  -1.06,  -3.60,  -9.59,  -4.07,  -3.86,  -2.81,  -4.10,  -9.41,  -7.93,  -3.77,  -5.92,  -5.74
200109, -19.18, -14.51,  -8.90, -10.14, -13.78, -19.58, -16.13, -13.59, -12.64, -16.14, -22.86, -13.62, -13.62,  -9.68, -12.43, -21.04, -14.17, -11.60, -11.47,  -7.67, -14.43,  -6.71,  -4.32,  -4.77,  -4.52
200110,  17.79,  10.45,   4.33,   2.66,   4.80,  21.30,  10.38,   5.62,   2.01,   0.57,  20.59,   9.39,   6.93,   2.29,   0.64,  21.35,   7.98,   4.59,  -2.15,  -2.05,  15.26,   1.91,   5.21,  -0.42,  -2.62
200111,  13.08,   8.83,   5.17,   6.78,   9.81,  10.26,   6.96,   7.92,   7.03,  12.35,  12.87,   6.31,   8.94,   7.32,  10.75,   5.16,   7.93,   7.88,   8.39,  11.80,   5.24,   6.89,   4.27,  10.20,  13.52
200112,   8.63,   6.09,   8.41,   7.98,   9.41,   7.37,   8.74,   7.76,   7.20,   8.04,   8.75,   4.71,   5.32,   7.72,   5.83,   5.36,   4.19,   3.97,   5.40,   4.63,   2.99,   0.20,   1.71,   0.45,  -1.22
200201,   2.28,   2.69,   0.70,   1.16,  -1.19,  -0.83,  -0.21,   2.11,  -1.93,  -4.10,  -5.78,  -0.61,  -1.33,  -1.25,  -4.20,  -3.45,   1.10,   0.46,  -0.60,  -3.35,  -0.06,  -0.71,  -2.35,  -2.11,  -4.56
200202,  -9.44,  -4.61,  -2.10,  -3.04,  -4.57,  -9.71,  -2.58,  -0.41,  -0.60,  -4.71,  -4.82,   1.57,  -0.47,  -1.21,  -5.23,  -6.43,  -1.75,   1.31,   0.10,  -4.52,  -2.21,  -2.13,   0.87,   0.04,  -9.56
200203,  10.78,   9.17,   7.32,   9.27,   8.38,  11.45,   9.30,   8.63,   7.89,   9.30,  10.19,   8.87,   6.70,   6.10,   6.67,  10.82,   8.31,   4.73,   4.91,   4.93,   7.78,   1.98,   3.57,   1.97,   1.59
200204,  -1.22,   2.37,   3.13,   0.69,  -0.82,  -0.04,   2.72,   1.86,  -0.77,  -2.61,  -2.61,   0.25,   3.06,  -0.32,  -4.27,  -1.82,   0.79,  -1.16,  -2.17,  -6.96,  -8.48,  -4.52,  -3.45,  -5.28, -10.81
200205,  -8.69,  -2.97,  -0.36,  -0.91,  -0.88,  -8.30,  -5.70,  -4.98,  -3.26,  -3.97,  -7.31,  -2.73,  -1.56,  -4.43,  -4.39,  -4.07,   0.12,  -0.44,  -0.22,  -1.39,  -1.41,  -0.61,  -0.36,   0.66,   1.04
200206, -11.34,  -1.76,  -1.54,  -2.15,  -2.33,  -7.08,  -2.35,  -3.70,  -1.05,  -6.35,  -9.79,  -5.08,  -7.13,  -5.47,  -9.26, -18.26,  -9.67,  -6.45,  -8.23,  -7.16, -12.05,  -6.95,  -5.02,  -5.76,  -9.77
200207, -16.19, -14.47, -14.39, -11.92, -15.00, -17.19, -15.31, -16.06, -14.22, -16.60,  -8.99, -10.52, -10.29, -10.94, -15.41, -13.75,  -8.56,  -8.47,  -7.98, -10.30,  -4.63,  -9.13,  -4.04,  -8.18,  -9.32
200208,  -0.97,  -2.15,  -0.77,  -0.91,  -1.00,   1.77,   0.20,   0.78,   0.06,  -1.50,   1.26,   0.95,   2.20,   1.99,   0.00,   3.22,  -1.36,  -0.36,   1.99,  -2.05,   3.94,   0.29,   1.38,   1.48,  -0.43
200209, -11.09,  -7.48,  -5.12,  -6.46,  -9.87, -11.87,  -6.26,  -5.86,  -7.00,  -7.71, -11.72,  -6.93,  -7.14,  -8.54,  -7.70, -12.47, -11.46,  -8.15,  -7.60,  -9.70, -13.46, -10.46,  -8.55, -11.05, -11.34
200210,  11.23,   4.31,   1.90,   1.27,   1.83,  11.34,   4.46,   1.80,   1.97,   1.29,   8.46,   7.21,   3.40,   2.65,   2.80,  12.20,   4.11,   4.19,   3.92,   1.23,  11.85,  11.67,   8.69,   6.45,   0.95
200211,  22.40,  11.12,   8.86,   9.49,  18.58,  10.53,   7.64,   6.13,   6.98,  15.95,  16.76,   5.93,   5.71,   3.93,  13.27,  10.40,   7.32,   3.82,   6.52,  16.06,   6.64,   2.56,   2.83,   3.29,   8.34
200212,  -1.01,  -0.15,  -2.12,  -4.88, -11.41,   0.23,  -0.82,  -2.57,  -5.00, -13.65,  -2.61,  -1.40,  -3.28,  -5.39, -12.86,  -0.55,  -0.35,  -1.11,  -6.29, -13.54,   0.38,  -2.27,  -6.64,  -9.01, -13.42
200301,  -0.63,  -0.92,  -0.81,   0.88,  -0.73,  -2.41,  -3.37,  -3.12,  -2.57,  -4.52,  -2.61,  -3.20,  -2.99,  -2.15,  -2.53,  -0.79,  -3.28,  -1.24,  -1.38,  -4.32,  -1.56,  -4.07,  -2.70,  -0.85,  -3.88
200302,  -5.26,  -4.10,  -1.78,  -1.57,  -1.97,  -4.05,  -3.03,  -4.10,  -2.53,  -3.61,  -3.26,  -2.93,  -3.26,  -3.92,  -2.55,  -0.57,  -2.16,  -0.89,  -3.12,  -2.64,  -1.38,  -1.66,  -2.28,  -1.43,  -0.74
200303,   2.25,  -0.02,   0.60,   1.46,   2.25,   0.26,   1.27,   1.10,   1.31,   1.44,   1.94,   1.02,   2.02,   1.04,   0.28,   0.91,   1.21,   1.57,   0.54,  -0.01,  -0.53,   1.21,   2.61,   0.21,   1.29
200304,  14.52,   8.75,   7.90,   9.50,  10.83,  15.35,  10.18,  10.50,   9.42,  12.36,  14.62,   6.65,   8.98,   8.73,  11.71,  10.05,   9.66,   6.97,   5.77,  10.38,  12.89,   9.79,   7.01,   7.55,   5.27
200305,  14.55,  10.14,  12.52,  13.52,  18.12,  13.67,   9.58,  10.23,   9.85,  16.64,  10.70,   6.34,   7.83,   8.51,  13.49,  10.59,   6.67,   8.18,  11.03,  12.61,   5.31,   6.09,   3.54,   4.73,   6.92
200306,   4.41,   4.21,   4.33,   6.45,   6.51,   4.66,   2.24,   0.81,   2.84,   3.34,   2.28,   0.30,   1.61,   1.38,   2.11,   2.35,   1.86,   2.07,   0.72,  -0.22,   1.84,   0.61,   1.30,   0.86,   4.09
200307,  10.43,   8.18,   9.73,   6.03,   7.78,   9.03,   7.34,   6.30,   6.91,   4.91,   6.34,   5.60,   1.40,   4.26,   5.93,   4.84,   3.94,   1.59,   1.57,   7.16,   3.12,   3.08,   1.53,   2.32,  -3.09
200308,   5.47,   3.48,   3.87,   3.85,   5.57,   5.19,   2.81,   4.29,   5.66,   5.59,   6.38,   3.33,   4.93,   5.36,   6.35,   6.57,   4.49,   4.29,   3.61,   5.77,   1.78,   1.30,   1.05,   2.12,   3.16
200309,   3.20,   2.35,   1.95,   2.34,   1.98,  -0.03,  -0.11,  -2.19,  -2.97,  -3.80,   0.70,  -0.89,  -0.56,  -3.12,  -4.91,  -0.12,   0.41,  -1.59,  -1.31,  -3.09,   0.49,   1.13,  -1.07,  -4.02,  -5.55
200310,   9.39,   7.29,   8.02,   6.54,  10.51,  10.86,   8.15,   8.81,   9.16,   9.28,   9.45,   8.89,   5.95,   7.37,   7.74,  10.50,   8.84,   7.22,   8.07,   7.10,   8.48,   7.63,   5.81,   3.69,   3.17
200311,   2.95,   3.81,   3.73,   4.64,   5.76,   2.94,   3.37,   2.86,   3.63,   4.00,   3.46,   2.61,   3.22,   4.95,   2.36,   2.67,   3.14,   1.94,   2.59,   3.83,  -0.41,   2.09,   0.28,   1.01,   2.06
200312,   4.15,   3.40,   2.33,   3.81,   2.46,   3.07,   3.17,   2.95,   3.16,   1.34,   2.34,   3.16,   3.25,   1.97,   1.00,   2.82,   5.10,   2.47,   2.59,   1.49,   5.18,   6.00,   4.47,   3.36,   3.11
200401,   8.39,   6.55,   6.47,   6.21,   6.36,   7.95,   2.85,   5.84,   1.86,   2.76,   4.64,   5.12,   1.90,   2.56,   1.39,   3.50,   2.32,   2.81,   2.78,   1.94,   0.89,   1.95,   3.16,   1.70,   0.13
200402,   1.42,   1.86,   0.97,   0.93,  -0.50,   1.50,   2.15,   0.90,  -0.70,  -1.34,   3.87,   3.02,   3.35,   1.99,  -0.23,   2.67,   3.32,   0.47,   2.79,   0.28,  -0.11,   2.51,   2.17,   0.07,   1.78
200403,  -2.20,   0.56,   0.31,   0.06,   1.10,   0.32,  -0.58,  -0.30,   0.10,   1.11,  -1.38,   1.06,   1.26,   2.05,   1.12,  -0.72,  -0.49,  -0.18,   0.84,   0.19,  -2.25,  -2.87,  -1.05,  -1.07,  -0.51
200404,  -5.41,  -3.20,  -2.47,  -2.68,  -3.39,  -6.95,  -3.59,  -3.73,  -5.13,  -5.23,  -5.01,  -2.47,  -3.33,  -2.68,  -1.95,  -7.42,  -2.26,  -2.50,  -1.11,  -1.99,  -1.00,   0.06,  -1.30,  -2.45,  -2.95
200405,   0.82,  -0.83,  -1.45,  -2.46,  -1.48,   3.29,   2.73,   1.29,   1.08,   0.10,   5.98,   0.50,  -0.34,   1.75,   0.50,   4.74,   3.72,   1.69,   0.14,   2.21,   3.59,   1.80,   1.07,   0.01,   0.48
200406,   3.33,   4.34,   2.94,   3.64,   2.20,   4.86,   6.06,   4.04,   4.12,   4.77,   1.81,   2.85,   4.29,   3.13,   3.28,   3.55,   1.64,   2.10,   2.27,   2.43,   2.85,   1.00,   2.13,   1.25,   1.32
200407,  -9.85,  -7.19,  -6.20,  -8.25,  -8.71,  -8.93,  -6.26,  -7.15,  -5.92,  -5.44,  -9.00,  -4.03,  -4.62,  -5.31,  -5.31,  -6.85,  -5.61,  -5.31,  -4.53,  -2.75,  -4.32,  -2.85,  -1.85,  -3.73,  -6.62
200408,  -1.73,  -2.62,  -0.86,   0.02,  -1.56,  -3.82,  -0.34,   1.44,  -0.41,  -0.26,  -3.63,  -0.87,   0.60,   1.48,  -2.61,  -3.17,   0.19,   0.00,   1.58,  -0.14,  -4.39,   0.68,   2.00,   1.32,   0.18
200409,   7.04,   4.29,   3.82,   4.01,   3.33,   7.62,   6.67,   4.20,   4.40,   3.65,   5.02,   3.97,   3.15,   2.64,   3.32,   6.15,   4.34,   1.85,   2.61,   3.80,   2.54,   3.59,   0.47,  -0.26,   0.00
200410,   1.97,   1.55,   1.61,   1.73,   2.11,   5.32,   0.36,   2.13,   2.32,   3.36,   3.98,   3.01,   1.72,   0.87,   0.31,   1.70,   3.66,   2.65,  -0.29,   5.12,   0.54,   1.76,   1.05,   1.98,   1.52
200411,  11.50,   9.37,   7.89,   7.37,   9.25,  11.05,  10.39,   7.52,   7.95,   8.08,  11.45,   6.37,   7.56,   8.56,   5.19,   6.50,   7.45,   5.63,   6.09,   5.88,   3.56,   4.33,   3.52,   4.41,   3.24
200412,   6.41,   4.61,   5.86,   3.92,   4.67,   4.59,   2.87,   3.07,   3.20,   3.36,   5.06,   2.58,   3.47,   2.88,   2.76,   5.89,   4.43,   3.63,   3.67,   3.95,   4.25,   2.99,   3.01,   0.57,   5.50
200501,  -3.94,  -4.14,  -4.12,  -3.47,  -5.73,  -2.13,  -3.26,  -4.23,  -3.22,  -6.20,  -2.62,  -3.08,  -3.18,  -3.49,  -3.38,  -1.55,  -3.19,  -3.22,  -2.47,  -1.70,  -2.28,  -1.15,  -3.18,  -1.41,  -4.62
200502,  -0.55,   0.84,   1.21,   0.49,   1.32,   1.30,   2.14,   2.48,   2.27,   3.50,  -1.46,   2.11,   1.90,   3.82,   4.25,   0.87,   3.07,   3.20,   1.87,   5.84,   1.10,   1.22,  -0.32,   4.03,   5.83
200503,  -4.68,  -2.03,  -3.10,  -2.70,  -4.01,  -3.64,  -2.35,  -0.94,  -1.07,  -4.50,  -3.36,  -1.19,  -1.24,  -2.76,  -3.11,  -2.62,  -0.23,  -0.50,   0.04,  -2.19,  -1.51,  -1.27,  -2.04,  -0.83,  -2.90
200504,  -7.61,  -6.46,  -6.17,  -4.67,  -6.03,  -8.67,  -6.32,  -5.06,  -6.17,  -4.58,  -7.44,  -4.42,  -4.83,  -3.12,  -5.64,  -5.25,  -3.67,  -3.13,  -3.15,  -3.67,  -4.19,  -1.40,  -1.77,  -1.54,  -0.39
200505,   8.53,   5.24,   4.70,   4.68,   3.98,   8.88,   8.38,   5.81,   5.34,   5.90,   6.82,   5.82,   5.80,   6.09,   5.75,   4.69,   7.28,   5.88,   5.05,   4.13,   6.36,   6.06,   2.50,   3.75,   1.93
200506,   4.58,   4.97,   4.30,   5.54,   3.63,   5.25,   5.15,   4.66,   4.33,   3.19,   3.98,   4.28,   2.18,   1.09,   2.54,   0.89,   4.13,   2.38,   2.73,   1.93,   0.49,  -1.16,   0.42,   1.83,  -0.25
200507,   8.12,   6.02,   8.43,   7.84,   6.06,   8.10,   8.09,   6.09,   5.56,   6.33,   7.10,   4.60,   5.21,   4.05,   6.38,   7.16,   4.89,   3.04,   5.33,   8.00,   4.24,   2.60,   2.92,   3.93,   5.74
200508,  -0.35,  -2.55,  -2.58,  -1.07,  -1.16,  -2.34,  -1.58,  -0.78,  -2.30,  -1.07,  -0.60,  -0.69,  -3.58,  -0.15,  -0.37,  -1.34,  -1.04,  -1.09,  -1.07,  -0.86,  -1.52,  -2.02,   0.97,  -2.09,   0.42
200509,  -1.63,  -0.13,  -0.05,   1.23,   2.12,  -0.74,   0.30,   0.06,   0.31,   2.98,  -0.91,  -0.22,   0.46,   0.60,   3.45,  -0.83,   0.80,   0.68,   1.04,   2.23,  -2.59,  -0.58,   0.47,   3.16,   2.37
200510,  -4.29,  -2.02,  -2.36,  -1.50,  -3.30,  -2.77,  -2.49,  -2.37,  -3.77,  -3.95,  -1.82,  -2.57,  -1.65,  -2.69,  -4.28,  -4.76,  -2.85,  -3.05,  -1.92,  -4.53,   0.88,  -0.61,  -0.51,  -1.82,  -3.78
200511,   6.51,   3.04,   3.80,   2.76,   4.05,   4.73,   5.08,   3.29,   3.89,   6.54,   6.87,   4.61,   4.39,   4.78,   6.54,   3.01,   4.28,   6.07,   3.99,   5.14,   3.60,   2.24,   4.45,   4.03,   3.46
200512,   0.57,   1.30,   0.35,   0.53,   0.68,   1.08,  -0.65,  -0.17,  -0.46,  -0.30,   0.86,  -0.11,   0.12,  -0.51,  -0.24,   2.09,   2.22,   0.88,  -0.39,   0.43,   3.30,  -0.59,   0.30,  -1.15,  -0.94
200601,  10.42,   7.79,   7.62,   9.45,   8.40,   9.76,   6.99,   6.81,   8.79,  10.43,   8.17,   5.73,   6.30,   6.25,   7.08,   6.46,   4.26,   2.58,   3.98,   6.37,   2.09,   1.14,   1.63,   3.48,   5.85
200602,   0.82,   0.84,   1.76,   0.66,  -1.36,  -1.03,   2.26,  -0.68,   0.15,  -1.51,   0.95,   1.42,   0.19,  -0.04,  -3.09,   2.42,   0.81,  -0.37,   0.92,  -5.37,   1.16,   1.53,   0.04,  -0.99,  -5.42
200603,   4.44,   4.28,   3.80,   4.14,   6.20,   5.49,   5.41,   3.56,   4.22,   5.44,   4.39,   2.53,   2.96,   3.24,   5.84,   5.04,   2.44,   0.79,   2.21,   3.85,   2.32,   1.52,   0.92,   0.45,   2.27
200604,  -1.85,  -0.19,  -0.29,   0.93,   0.61,   1.85,   0.15,  -0.43,  -0.38,   0.54,   1.17,  -0.05,   0.81,   0.68,   0.94,   1.43,   0.03,   1.43,   0.37,   2.30,   0.98,   2.07,   0.83,   0.56,   2.82
200605,  -5.94,  -5.44,  -4.20,  -5.49,  -5.74,  -6.17,  -2.09,  -4.96,  -6.26,  -4.81,  -6.73,  -4.23,  -2.38,  -4.80,  -5.35,  -5.05,  -4.58,  -2.91,  -3.18,  -4.16,  -3.98,  -1.17,  -2.63,  -2.93,  -3.29
200606,  -1.40,  -2.21,   0.51,  -0.35,  -0.47,  -2.19,  -0.99,   0.46,  -1.00,  -1.88,  -0.03,  -0.34,   1.00,  -0.79,   1.26,  -3.64,  -0.04,   0.80,  -0.19,   0.63,  -0.47,   0.56,   0.30,   0.01,   0.35
200607,  -3.83,  -3.07,  -3.26,  -2.96,  -4.77,  -5.75,  -1.91,  -2.98,  -1.59,  -5.16,  -3.16,  -2.83,  -2.04,  -4.53,  -5.52,  -5.55,  -3.17,  -2.10,  -1.87,  -4.47,  -3.25,   0.76,   1.70,   1.00,  -0.29
200608,   4.61,   2.84,   1.25,   2.15,   1.75,   4.48,   3.28,   3.01,   1.57,   2.67,   1.60,   2.10,   3.04,   1.97,   1.97,   4.03,   2.01,   2.71,   2.16,   0.41,   4.88,   2.64,   1.91,   3.48,   1.16
200609,   1.34,   1.59,   0.90,   0.80,  -0.13,   2.34,   1.93,   0.30,   1.23,  -0.52,   0.87,   1.26,   1.17,   0.46,   1.07,   1.91,   1.34,   1.78,   2.25,   3.33,   0.57,   3.35,   2.91,   2.09,   2.78
200610,   6.60,   6.00,   5.60,   5.83,   5.77,   5.42,   6.47,   6.93,   4.07,   5.84,   6.86,   5.02,   4.93,   4.76,   4.40,   4.04,   3.81,   2.79,   4.34,   3.51,   3.05,   3.40,   3.12,   3.34,   3.38
200611,   1.91,   2.15,   1.59,   2.50,   3.34,   1.88,   3.11,   3.84,   3.06,   3.61,   4.55,   4.12,   2.10,   3.94,   3.41,   3.51,   3.02,   3.89,   4.02,   5.17,   0.80,   0.94,   2.06,   2.52,   3.05
200612,   2.19,   1.45,   2.77,   0.85,   0.59,   1.33,   0.39,   0.48,   0.36,  -1.22,   0.62,   0.53,   0.96,   0.13,  -1.14,   0.24,   1.16,   0.80,   0.32,  -1.43,   1.90,   3.53,   0.60,  -0.47,  -0.89
200701,   1.90,   0.72,   0.93,   0.42,   1.54,   1.42,   1.94,   1.38,   1.34,   1.55,   4.34,   3.46,   1.50,   3.70,   3.88,   4.03,   3.72,   2.97,   2.93,   0.89,   2.57,   1.92,   1.46,   1.61,   0.71
200702,  -1.31,   0.55,  -0.11,   0.36,  -0.40,  -1.13,   0.61,  -0.87,  -0.97,  -1.15,  -0.82,   1.20,   0.95,   0.50,   1.06,   1.16,   1.11,   0.22,  -0.86,   0.45,  -1.14,  -1.94,  -2.93,  -2.15,  -2.33
200703,  -1.50,   1.07,   0.40,   1.43,   1.54,  -0.41,   1.59,   1.45,   1.56,   1.43,   0.21,   2.48,   1.30,   0.94,   2.59,  -1.91,   0.37,   1.59,   2.14,   2.76,   0.13,   1.45,   1.47,   0.47,   2.09
200704,   1.59,  -0.05,   1.34,   1.27,   1.49,   2.54,   1.61,   2.12,   4.05,   2.81,   3.05,   2.28,   2.92,   3.57,   4.04,   3.78,   5.07,   2.69,   2.97,   6.30,   6.26,   4.07,   4.02,   3.84,   3.79
200705,   2.42,   1.43,   3.42,   3.28,   3.26,   3.09,   3.56,   3.07,   5.07,   3.98,   5.10,   3.40,   6.56,   5.62,   6.36,   3.93,   3.50,   3.79,   4.80,   4.65,   2.72,   3.02,   3.05,   4.03,   3.70
200706,  -0.55,  -1.36,  -0.41,  -0.82,   0.64,  -1.59,  -2.55,  -1.53,  -2.30,  -1.11,  -1.75,  -1.05,  -0.28,  -0.84,   0.20,  -3.61,  -1.84,  -2.49,  -0.68,  -0.99,  -2.53,  -1.85,  -2.13,  -0.72,  -1.02
200707,  -8.49,  -8.16,  -7.08,  -6.01,  -5.56,  -7.79,  -6.76,  -5.98,  -5.12,  -5.70,  -6.53,  -6.09,  -5.31,  -3.15,  -3.03,  -7.99,  -3.50,  -4.43,  -3.22,  -4.19,  -6.17,  -3.49,  -2.84,  -1.62,  -0.28
200708,  -0.50,   0.53,   0.32,   0.73,  -1.82,   1.27,   2.28,   3.20,   2.02,   2.60,  -4.68,   0.07,   1.31,   1.08,   0.73,  -4.36,   0.32,   0.51,   0.62,   0.35,  -3.68,   1.80,   1.72,   1.62,   2.33
200709,   0.78,   0.66,   1.17,   0.36,   1.66,   0.99,   1.41,   0.97,   1.02,   2.45,   2.30,   1.18,   2.60,   2.42,   2.64,   0.92,   0.64,   2.90,   3.58,   4.00,   8.91,   4.68,   4.54,   3.76,   2.10
200710,  -0.75,   1.31,   0.14,   0.70,   4.51,  -0.58,   2.22,   1.49,   1.85,   4.35,   1.17,   1.44,   2.79,   2.24,   4.15,  -0.63,   0.09,   0.04,   2.20,   7.93,  -3.41,  -1.50,   3.09,   1.40,   4.68
200711, -10.24,  -7.42,  -9.19, -10.03,  -9.01,  -8.40,  -7.06,  -5.81,  -8.55,  -7.24,  -9.31,  -7.21,  -2.76,  -4.31,  -7.10,  -8.91,  -4.83,  -3.92,  -4.92,  -6.15,  -8.18,  -4.54,  -1.39,  -2.54,  -3.79
200712,   0.58,  -1.40,  -0.33,  -0.50,  -2.05,  -0.75,   0.24,  -0.79,  -1.91,  -0.28,  -3.12,  -1.97,  -1.10,  -0.50,  -0.09,  -5.19,  -1.56,  -0.17,  -0.26,  -0.34,  -5.77,   1.55,  -1.32,   0.23,  -0.25
